,0
15905,689155
15906,689156
15907,689157
15908,689158
15909,689159
15910,689160
15911,689161
15912,689162
15913,689163
15914,689164
15915,689165
15916,689166
15917,689167
15918,689168
15919,689169
15920,689170
15921,689171
15922,689172
15923,689173
15924,689174
15925,689175
15926,689176
15927,689177
15928,689178
15929,689179
15930,689180
15931,689181
15932,689182
15933,689183
15934,689184
15935,689185
15936,689186
15937,689187
15938,689188
15939,689189
15940,689190
15941,689191
15942,689192
15943,689193
15944,689194
15945,689195
15946,689196
15947,689197
15948,689198
15949,689199
15950,689200
15951,689201
15952,689202
15953,689203
15954,689204
15955,689205
15956,689206
15957,689207
15958,689208
15959,689209
15960,689210
15961,689211
15962,689212
15963,689213
15964,689214
15965,689215
15966,689216
15967,689217
15968,689218
15969,689219
15970,689220
15971,689221
15972,689222
15973,689223
15974,689224
15975,689225
15976,689226
15977,689227
15978,689228
15979,689229
15980,689230
15981,689231
15982,689232
15983,689233
15984,689234
15985,689235
15986,689236
15987,689237
15988,689238
15989,689239
15990,442371
15991,442374
15992,442375
15993,442376
15994,442377
15995,442378
15996,442379
15997,442380
15998,684355
15999,684356
16000,684357
16001,684358
16002,684359
16003,684360
16004,684361
16005,684362
16006,459279
16007,459283
16008,645936
16009,645938
16010,662974
16011,662998
16012,423052
16013,423053
16014,140455
16015,140468
16016,228766
16017,228770
16018,390343
16019,390344
16020,390345
16021,390346
16022,390347
16023,390348
16024,390349
16025,390350
16026,390351
16027,390352
16028,390353
16029,390354
16030,390355
16031,390356
16032,390357
16033,390358
16034,390359
16035,390360
16036,390361
16037,390362
16038,390363
16039,390364
16040,390365
16041,390366
16042,390367
16043,390368
16044,390369
16045,390370
16046,390371
16047,390372
16048,390373
16049,390374
16050,390375
16051,390376
16052,390377
16053,390378
16054,390379
16055,390380
16056,390381
16057,390382
16058,390383
16059,390384
16060,390385
16061,390386
16062,390387
16063,390388
16064,390389
16065,390390
16066,390391
16067,108644
16068,108645
16069,108646
16070,108647
16071,108648
16072,108649
16073,108650
16074,108651
16075,108652
16076,108653
16077,108654
16078,108655
16079,108656
16080,108657
16081,108659
16082,108660
16083,108661
16084,108662
16085,108663
16086,108664
16087,108665
16088,108666
16089,108667
16090,108668
16091,108669
16092,108670
16093,108671
16094,108672
16095,108673
16096,108674
16097,108675
16098,108676
16099,108677
16100,108678
16101,108679
16102,108680
16103,108681
16104,108682
16105,108683
16106,108684
16107,346461
16108,346468
16109,414941
16110,414942
16111,364074
16112,364075
16113,364076
16114,364077
16115,364078
16116,364079
16117,364080
16118,364081
16119,364082
16120,364083
16121,364084
16122,364085
16123,364086
16124,364087
16125,364088
16126,364089
16127,364090
16128,364091
16129,364092
16130,364093
16131,364094
16132,364095
16133,364096
16134,364097
16135,364098
16136,364099
16137,364100
16138,364101
16139,364102
16140,364103
16141,364104
16142,364105
16143,364106
16144,364107
16145,364108
16146,364109
16147,364110
16148,364111
16149,364112
16150,364113
16151,364114
16152,364115
16153,364116
16154,364117
16155,364118
16156,364119
16157,364120
16158,364121
16159,364122
16160,364123
16161,364124
16162,364125
16163,364126
16164,364127
16165,364128
16166,364129
16167,364130
16168,364131
16169,364132
16170,364133
16171,364134
16172,364135
16173,364136
16174,364137
16175,364138
16176,364139
16177,364140
16178,364141
16179,364142
16180,364143
16181,364144
16182,364145
16183,364146
16184,364147
16185,364148
16186,364149
16187,364150
16188,364151
16189,364152
16190,364153
16191,364154
16192,364155
16193,301892
16194,301894
16195,273313
16196,273316
16197,273317
16198,273318
16199,273319
16200,273320
16201,640182
16202,640183
16203,640184
16204,640185
16205,640186
16206,640187
16207,640188
16208,640189
16209,640190
16210,640191
16211,640192
16212,640193
16213,640194
16214,640195
16215,640196
16216,640197
16217,640198
16218,640199
16219,640200
16220,640201
16221,640202
16222,640203
16223,640204
16224,640205
16225,640206
16226,640207
16227,640208
16228,640209
16229,640210
16230,640211
16231,640212
16232,640213
16233,640214
16234,640216
16235,640217
16236,640218
16237,640219
16238,640220
16239,640221
16240,640222
16241,640223
16242,640224
16243,640225
16244,640226
16245,640227
16246,640228
16247,640229
16248,640230
16249,640231
16250,640232
16251,640233
16252,640234
16253,640235
16254,640236
16255,640237
16256,640238
16257,640239
16258,640240
16259,640241
16260,640242
16261,640243
16262,640244
16263,640245
16264,640246
16265,640247
16266,640248
16267,640249
16268,640250
16269,640251
16270,640252
16271,640253
16272,640254
16273,640255
16274,640256
16275,640257
16276,640258
16277,640259
16278,640260
16279,640261
16280,640262
16281,640263
16282,640264
16283,640265
16284,640266
16285,640267
16286,640268
16287,640269
16288,640270
16289,640271
16290,640272
16291,640273
16292,640274
16293,640275
16294,640276
16295,374968
16296,374974
16297,374982
16298,374990
16299,72073
16300,72074
16301,72075
16302,72076
16303,72077
16304,72078
16305,72079
16306,137000
16307,137001
16308,11522
16309,11523
16310,11524
16311,11525
16312,77606
16313,77616
16314,486604
16315,486605
16316,486606
16317,486607
16318,486608
16319,486609
16320,486610
16321,486611
16322,486612
16323,486613
16324,486614
16325,486615
16326,486616
16327,486617
16328,486618
16329,265657
16330,265662
16331,98689
16332,98693
16333,139427
16334,139439
16335,619492
16336,619494
16337,545005
16338,545016
16339,464983
16340,464984
16341,464985
16342,464986
16343,464987
16344,464988
16345,464989
16346,464990
16347,45974
16348,45987
16349,45990
16350,46013
16351,628860
16352,628861
16353,628862
16354,171963
16355,171964
16356,528485
16357,528486
16358,528487
16359,528488
16360,528489
16361,528490
16362,528491
16363,528492
16364,528493
16365,528494
16366,528495
16367,528496
16368,528497
16369,528498
16370,528499
16371,528500
16372,528501
16373,528502
16374,528503
16375,528504
16376,528505
16377,528506
16378,528507
16379,528508
16380,528509
16381,528510
16382,528511
16383,528512
16384,528513
16385,528514
16386,528515
16387,528516
16388,528517
16389,528518
16390,528519
16391,528520
16392,528521
16393,528522
16394,528523
16395,528524
16396,528525
16397,528526
16398,528527
16399,528528
16400,528529
16401,528530
16402,528531
16403,528532
16404,528533
16405,528534
16406,528535
16407,528536
16408,528537
16409,528538
16410,528539
16411,528540
16412,528541
16413,528542
16414,528543
16415,528544
16416,528545
16417,528546
16418,528547
16419,528548
16420,528549
16421,528550
16422,528551
16423,528552
16424,528553
16425,528554
16426,528555
16427,528556
16428,296645
16429,296646
16430,296647
16431,296649
16432,296650
16433,296651
16434,296652
16435,296653
16436,575731
16437,575733
16438,582189
16439,582195
16440,416670
16441,416671
16442,474631
16443,474633
16444,398488
16445,398489
16446,398491
16447,398492
16448,398493
16449,167148
16450,167151
16451,167152
16452,167153
16453,167154
16454,226713
16455,226715
16456,115038
16457,115053
16458,87734
16459,87740
16460,358259
16461,358260
16462,358261
16463,358262
16464,358263
16465,358264
16466,358265
16467,358266
16468,358267
16469,358268
16470,358269
16471,358270
16472,358271
16473,358272
16474,358273
16475,358274
16476,358275
16477,358276
16478,358277
16479,358278
16480,358279
16481,358280
16482,358281
16483,358282
16484,358283
16485,358284
16486,358285
16487,358286
16488,358287
16489,358288
16490,358289
16491,358290
16492,358291
16493,358292
16494,358293
16495,358294
16496,358295
16497,358296
16498,358297
16499,358298
16500,358299
16501,66790
16502,66792
16503,355281
16504,355285
16505,425102
16506,425107
16507,425117
16508,425141
16509,151641
16510,151642
16511,151643
16512,151644
16513,151645
16514,151646
16515,151647
16516,151648
16517,151649
16518,151650
16519,151651
16520,151652
16521,151653
16522,151654
16523,151656
16524,151657
16525,151659
16526,151660
16527,151661
16528,151662
16529,151663
16530,151664
16531,151665
16532,151666
16533,151667
16534,151668
16535,151669
16536,151670
16537,151671
16538,151672
16539,151673
16540,151674
16541,151675
16542,151676
16543,151677
16544,151678
16545,151679
16546,151680
16547,151681
16548,151682
16549,151683
16550,151684
16551,151685
16552,151686
16553,275185
16554,275187
16555,168238
16556,168240
16557,584313
16558,584334
16559,631214
16560,631220
16561,149896
16562,149897
16563,149898
16564,149899
16565,149900
16566,149901
16567,149902
16568,149903
16569,149904
16570,149905
16571,149906
16572,149907
16573,149908
16574,149909
16575,149910
16576,149911
16577,149912
16578,149913
16579,149914
16580,149915
16581,149916
16582,149917
16583,149918
16584,149919
16585,149920
16586,149921
16587,149922
16588,149923
16589,149924
16590,149925
16591,149926
16592,149927
16593,149928
16594,149929
16595,149930
16596,149931
16597,149932
16598,149933
16599,149934
16600,149935
16601,149936
16602,149937
16603,149938
16604,149939
16605,149940
16606,149941
16607,149942
16608,149943
16609,149944
16610,149945
16611,149946
16612,149947
16613,149948
16614,149949
16615,149950
16616,149951
16617,149952
16618,149953
16619,149954
16620,149955
16621,149956
16622,149957
16623,149958
16624,149959
16625,149960
16626,149961
16627,149962
16628,149963
16629,149964
16630,149965
16631,149966
16632,512172
16633,512174
16634,503976
16635,503977
16636,503978
16637,503979
16638,503980
16639,503981
16640,313518
16641,313519
16642,313520
16643,313521
16644,313523
16645,313525
16646,313526
16647,313527
16648,313528
16649,313529
16650,313530
16651,313531
16652,313532
16653,77959
16654,77962
16655,31874
16656,31877
16657,107857
16658,107858
16659,107859
16660,107860
16661,107861
16662,107862
16663,107863
16664,107864
16665,107865
16666,107866
16667,107867
16668,107868
16669,107869
16670,107870
16671,107871
16672,107872
16673,107873
16674,107874
16675,107875
16676,107876
16677,107877
16678,107878
16679,107879
16680,107880
16681,107881
16682,107882
16683,107883
16684,107885
16685,107886
16686,107887
16687,107888
16688,107889
16689,107890
16690,107891
16691,107892
16692,107893
16693,107894
16694,107895
16695,107896
16696,107897
16697,107898
16698,107899
16699,107900
16700,107901
16701,107902
16702,107903
16703,107904
16704,107905
16705,107906
16706,107907
16707,107908
16708,107909
16709,107910
16710,107911
16711,107912
16712,107913
16713,107914
16714,107915
16715,107916
16716,107917
16717,107918
16718,107919
16719,107920
16720,107921
16721,107922
16722,107923
16723,107924
16724,107925
16725,107926
16726,107927
16727,107928
16728,107929
16729,107930
16730,107931
16731,107932
16732,107933
16733,107934
16734,107935
16735,107936
16736,107937
16737,107938
16738,107939
16739,107940
16740,107941
16741,107942
16742,107943
16743,107944
16744,107945
16745,107946
16746,107947
16747,107948
16748,554459
16749,554460
16750,332142
16751,332149
16752,332164
16753,332185
16754,236987
16755,236992
16756,511129
16757,511137
16758,225614
16759,225615
16760,225616
16761,225617
16762,225618
16763,225619
16764,225620
16765,225621
16766,225622
16767,225623
16768,225624
16769,225625
16770,225626
16771,225627
16772,225628
16773,225629
16774,225630
16775,225631
16776,225632
16777,225633
16778,225635
16779,225636
16780,225637
16781,225638
16782,225639
16783,225640
16784,225641
16785,225642
16786,225643
16787,225644
16788,225645
16789,225646
16790,225647
16791,225648
16792,225649
16793,225650
16794,225651
16795,225652
16796,225653
16797,225654
16798,225655
16799,225656
16800,225657
16801,225658
16802,225659
16803,225660
16804,225661
16805,225662
16806,225663
16807,225664
16808,225665
16809,225666
16810,225667
16811,225668
16812,225669
16813,225670
16814,225671
16815,225672
16816,225673
16817,225674
16818,225675
16819,225676
16820,225677
16821,225678
16822,225679
16823,225680
16824,225681
16825,111211
16826,111212
16827,111213
16828,111214
16829,111216
16830,111217
16831,111218
16832,75474
16833,75475
16834,75476
16835,75477
16836,75478
16837,75479
16838,75480
16839,75481
16840,75482
16841,75483
16842,75484
16843,75485
16844,75486
16845,75487
16846,75488
16847,75489
16848,75490
16849,75491
16850,75492
16851,75493
16852,75494
16853,75495
16854,75496
16855,75497
16856,75498
16857,75499
16858,75500
16859,75501
16860,75502
16861,75503
16862,75504
16863,75505
16864,75506
16865,75507
16866,75508
16867,75509
16868,75510
16869,75511
16870,75512
16871,75513
16872,75514
16873,75515
16874,75516
16875,75517
16876,75518
16877,75519
16878,75520
16879,75521
16880,75522
16881,75523
16882,75524
16883,75525
16884,75526
16885,75527
16886,75528
16887,75529
16888,75530
16889,75531
16890,75532
16891,75533
16892,75534
16893,75535
16894,75536
16895,75537
16896,75538
16897,75539
16898,75540
16899,75541
16900,75542
16901,75543
16902,75544
16903,75545
16904,75546
16905,75547
16906,75548
16907,75549
16908,75550
16909,75551
16910,75552
16911,75553
16912,75554
16913,75555
16914,75556
16915,75557
16916,75558
16917,75559
16918,75560
16919,75561
16920,75562
16921,75563
16922,75564
16923,204607
16924,204608
16925,204609
16926,204610
16927,204611
16928,204612
16929,204613
16930,204614
16931,204615
16932,204616
16933,204617
16934,204618
16935,204619
16936,204620
16937,204621
16938,204622
16939,204623
16940,204624
16941,204625
16942,204626
16943,204627
16944,204628
16945,204629
16946,204630
16947,204631
16948,204632
16949,204633
16950,204634
16951,204635
16952,204636
16953,204638
16954,204639
16955,204640
16956,204641
16957,204642
16958,204644
16959,204645
16960,204646
16961,204647
16962,204648
16963,204649
16964,204650
16965,204651
16966,204652
16967,204653
16968,204654
16969,204655
16970,204656
16971,204657
16972,204658
16973,204659
16974,204660
16975,204661
16976,204662
16977,204663
16978,204664
16979,204665
16980,204666
16981,204667
16982,204668
16983,204669
16984,204670
16985,204671
16986,204672
16987,204673
16988,204674
16989,204675
16990,204676
16991,204677
16992,204678
16993,204679
16994,204680
16995,204681
16996,204682
16997,204683
16998,204684
16999,204685
17000,204686
17001,204687
17002,204688
17003,204689
17004,204690
17005,204691
17006,204692
17007,204693
17008,204694
17009,204695
17010,204696
17011,204697
17012,204698
17013,204699
17014,204700
17015,204701
17016,204702
17017,204703
17018,204704
17019,204705
17020,204706
17021,204707
17022,204708
17023,204709
17024,204710
17025,204711
17026,204712
17027,204713
17028,204714
17029,204715
17030,204716
17031,204717
17032,127264
17033,127265
17034,608936
17035,608945
17036,80602
17037,80605
17038,80606
17039,80607
17040,80608
17041,416037
17042,416049
17043,54300
17044,54301
17045,359334
17046,359337
17047,51163
17048,51165
17049,648715
17050,648717
17051,394300
17052,394303
17053,70570
17054,70600
17055,632334
17056,632340
17057,375676
17058,375677
17059,688826
17060,688830
17061,86967
17062,86968
17063,168007
17064,168010
17065,466334
17066,466373
17067,395530
17068,395533
17069,482562
17070,482565
